CAS,refid,ref,hcdat_raw
39544-74-6,0,"Hwang, Tsong-Long; Hung, Chih-Hao; Hsu, Ching-Yun; Huang, Yin-Ting; Tsai, Yu-Chi; Hsieh, Pei-Wen Organic and Biomolecular Chemistry, 2013 , vol. 11, # 22 p. 3742 - 3755","[{""casId"": ""122-01-0"", ""ZWM"": ""4-氯苯甲酰氯"", ""img"": ""https://image.chemsrc.com/caspic/284/122-01-0.png"", ""href"": ""/cas/122-01-0_161607.html""}, {""casId"": ""73-22-3"", ""ZWM"": ""L-色氨酸"", ""img"": ""https://image.chemsrc.com/caspic/095/73-22-3.png"", ""href"": ""/cas/73-22-3_600819.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""39544-74-6"", ""ZWM"": ""苯并曲普"", ""img"": ""https://image.chemsrc.com/caspic/468/39544-74-6.png"", ""href"": ""/cas/39544-74-6_77.html""}]"
17264-88-9,0,"O'Ferrall, Rory A. More; Larkin, Finbar; Walsh, Peter Journal of the Chemical Society, Perkin Transactions 2: Physical Organic Chemistry (1972-1999), 1982 , p. 1573 - 1580","[{""casId"": ""85055-68-1"", ""ZWM"": ""fluoren-9-ylmethyl 3-chloro-benzoate"", ""img"": ""https://image.chemsrc.com/caspic/000/85055-68-1.png"", ""href"": ""/cas/85055-68-1_161425.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""4425-82-5"", ""ZWM"": ""9-亚甲基-9H-芴"", ""img"": ""https://image.chemsrc.com/caspic/176/4425-82-5.png"", ""href"": ""/cas/4425-82-5_1071564.html""}, {""casId"": ""17264-88-9"", ""ZWM"": ""3-氯苯甲酸钠"", ""img"": ""https://image.chemsrc.com/caspic/399/17264-88-9.png"", ""href"": ""/cas/17264-88-9_78.html""}]"
17264-88-9,0,"Morozov, A. A. Journal of Organic Chemistry USSR (English Translation), 1988 , vol. 24, # 6 p. 1138 - 1143 Zhurnal Organicheskoi Khimii, 1988 , vol. 24, # 6 p. 1264 - 1270","[{""casId"": ""124-41-4"", ""ZWM"": ""甲醇钠"", ""img"": ""https://image.chemsrc.com/caspic/254/124-41-4.png"", ""href"": ""/cas/124-41-4_509828.html""}, {""casId"": ""87992-00-5"", ""ZWM"": ""[2-(3-chlorophenyl)-2-oxoethyl] acetate"", ""img"": ""https://image.chemsrc.com/caspic/246/87992-00-5.png"", ""href"": ""/cas/87992-00-5_989310.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""115-10-6"", ""ZWM"": ""二甲醚"", ""img"": ""https://image.chemsrc.com/caspic/188/115-10-6.png"", ""href"": ""/cas/115-10-6_1100801.html""}, {""casId"": ""79-20-9"", ""ZWM"": ""乙酸甲酯"", ""img"": ""https://image.chemsrc.com/caspic/085/79-20-9.png"", ""href"": ""/cas/79-20-9_1090269.html""}, {""casId"": ""17264-88-9"", ""ZWM"": ""3-氯苯甲酸钠"", ""img"": ""https://image.chemsrc.com/caspic/399/17264-88-9.png"", ""href"": ""/cas/17264-88-9_78.html""}]"
13436-46-9,0,"Lawson; Klang Synthetic Communications, 1993 , vol. 23, # 22 p. 3205 - 3210","[{""casId"": ""64-17-5"", ""ZWM"": ""乙醇"", ""img"": ""https://image.chemsrc.com/caspic/081/64-17-5.png"", ""href"": ""/cas/64-17-5_897661.html""}, {""casId"": ""25714-71-0"", ""ZWM"": ""4-羟基丁醛"", ""img"": ""https://image.chemsrc.com/caspic/471/25714-71-0.png"", ""href"": ""/cas/25714-71-0_487546.html""}, {""casId"": """", ""ZWM"": ""~94%"", ""img"": """", ""href"": """"}, {""casId"": ""13436-46-9"", ""ZWM"": ""2-乙氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/002/13436-46-9.png"", ""href"": ""/cas/13436-46-9_80.html""}]"
13436-46-9,246745,"Barton, Derek H. R.; Launay, Franck Tetrahedron, 1997 , vol. 53, # 43 p. 14565 - 14578","[{""casId"": ""1191-99-7"", ""ZWM"": ""2,3-二氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/447/1191-99-7.png"", ""href"": ""/cas/1191-99-7_1154661.html""}, {""casId"": ""64-17-5"", ""ZWM"": ""乙醇"", ""img"": ""https://image.chemsrc.com/caspic/081/64-17-5.png"", ""href"": ""/cas/64-17-5_897661.html""}, {""casId"": """", ""ZWM"": ""~40%"", ""img"": """", ""href"": """"}, {""casId"": ""13436-46-9"", ""ZWM"": ""2-乙氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/002/13436-46-9.png"", ""href"": ""/cas/13436-46-9_80.html""}]"
13436-46-9,200968,"Poirier, Jean-Marie; Dujardin, Gilles Tetrahedron Letters, 1987 , vol. 28, # 29 p. 3337 - 3340","[{""casId"": ""1191-99-7"", ""ZWM"": ""2,3-二氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/447/1191-99-7.png"", ""href"": ""/cas/1191-99-7_1154661.html""}, {""casId"": ""881421-26-7"", ""ZWM"": ""(Z)-3-ethoxybut-2-en-1-ol"", ""img"": ""https://image.chemsrc.com/caspic/077/881421-26-7.png"", ""href"": ""/cas/881421-26-7_891563.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""13436-46-9"", ""ZWM"": ""2-乙氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/002/13436-46-9.png"", ""href"": ""/cas/13436-46-9_80.html""}, {""casId"": ""112698-03-0"", ""ZWM"": ""4-(2-ethoxytetrahydrofuran-3-yl)butan-2-one"", ""img"": ""https://image.chemsrc.com/caspic/204/112698-03-0.png"", ""href"": ""/cas/112698-03-0_1012480.html""}, {""casId"": ""112698-03-0"", ""ZWM"": ""4-(2-ethoxytetrahydrofuran-3-yl)butan-2-one"", ""img"": ""https://image.chemsrc.com/caspic/204/112698-03-0.png"", ""href"": ""/cas/112698-03-0_1012480.html""}, {""casId"": ""60044-74-8"", ""ZWM"": ""4-乙氧基-2-丁酮"", ""img"": ""https://image.chemsrc.com/caspic/355/60044-74-8.png"", ""href"": ""/cas/60044-74-8_832728.html""}]"
13436-46-9,0,"Polivin, Yu. N.; Trofimova, M. V.; Karakhanov, R. A.; Ageev, E. A. Chemistry of Heterocyclic Compounds (New York, NY, United States), 1992 , vol. 28, # 5 p. 494 - 496 Khimiya Geterotsiklicheskikh Soedinenii, Sbornik, 1992 , # 5 p. 592 - 594","[{""casId"": ""13436-45-8"", ""ZWM"": ""2-甲氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/040/13436-45-8.png"", ""href"": ""/cas/13436-45-8_1027513.html""}, {""casId"": """", ""ZWM"": ""~13%"", ""img"": """", ""href"": """"}, {""casId"": ""13436-46-9"", ""ZWM"": ""2-乙氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/002/13436-46-9.png"", ""href"": ""/cas/13436-46-9_80.html""}, {""casId"": ""1191-99-7"", ""ZWM"": ""2,3-二氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/447/1191-99-7.png"", ""href"": ""/cas/1191-99-7_1154661.html""}]"
13436-46-9,364609,"Cheliatsidou, Paraskevi; White, Daniel F. S.; Slawin, Alexandra M. Z.; Cole-Hamilton, David J. Dalton Transactions, 2008 , # 18 p. 2389 - 2394","[{""casId"": ""64-17-5"", ""ZWM"": ""乙醇"", ""img"": ""https://image.chemsrc.com/caspic/081/64-17-5.png"", ""href"": ""/cas/64-17-5_897661.html""}, {""casId"": ""201230-82-2"", ""ZWM"": ""carbon monoxide"", ""img"": ""https://image.chemsrc.com/caspic/436/201230-82-2.png"", ""href"": ""/cas/201230-82-2_113857.html""}, {""casId"": ""107-18-6"", ""ZWM"": ""烯丙醇"", ""img"": ""https://image.chemsrc.com/caspic/497/107-18-6.png"", ""href"": ""/cas/107-18-6_1153585.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""13436-46-9"", ""ZWM"": ""2-乙氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/002/13436-46-9.png"", ""href"": ""/cas/13436-46-9_80.html""}, {""casId"": ""71-23-8"", ""ZWM"": ""正丙醇"", ""img"": ""https://image.chemsrc.com/caspic/259/71-23-8.png"", ""href"": ""/cas/71-23-8_162037.html""}, {""casId"": ""110-63-4"", ""ZWM"": ""1,4-丁二醇(BDO)"", ""img"": ""https://image.chemsrc.com/caspic/269/110-63-4.png"", ""href"": ""/cas/110-63-4_329619.html""}, {""casId"": ""4744-08-5"", ""ZWM"": ""丙醛二乙基乙缩醛"", ""img"": ""https://image.chemsrc.com/caspic/238/4744-08-5.png"", ""href"": ""/cas/4744-08-5_246346.html""}]"
13436-46-9,0,"Polivin, Yu. N.; Trofimova, M. V.; Karakhanov, R. A.; Ageev, E. A. Chemistry of Heterocyclic Compounds (New York, NY, United States), 1992 , vol. 28, # 5 p. 494 - 496 Khimiya Geterotsiklicheskikh Soedinenii, Sbornik, 1992 , # 5 p. 592 - 594","[{""casId"": ""13436-45-8"", ""ZWM"": ""2-甲氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/040/13436-45-8.png"", ""href"": ""/cas/13436-45-8_1027513.html""}, {""casId"": ""925-90-6"", ""ZWM"": ""乙基溴化镁"", ""img"": ""https://image.chemsrc.com/caspic/193/925-90-6.png"", ""href"": ""/cas/925-90-6_1097377.html""}, {""casId"": """", ""ZWM"": ""~12%"", ""img"": """", ""href"": """"}, {""casId"": ""13436-46-9"", ""ZWM"": ""2-乙氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/002/13436-46-9.png"", ""href"": ""/cas/13436-46-9_80.html""}, {""casId"": ""1191-99-7"", ""ZWM"": ""2,3-二氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/447/1191-99-7.png"", ""href"": ""/cas/1191-99-7_1154661.html""}]"
13436-46-9,0,"Troisi, Luigino; Granito, Catia; Ronzini, Ludovico; Rosato, Francesca; Videtta, Valeria Tetrahedron Letters, 2010 , vol. 51, # 46 p. 5980 - 5983","[{""casId"": ""109-99-9"", ""ZWM"": ""四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/091/109-99-9.png"", ""href"": ""/cas/109-99-9_401669.html""}, {""casId"": ""64-17-5"", ""ZWM"": ""乙醇"", ""img"": ""https://image.chemsrc.com/caspic/081/64-17-5.png"", ""href"": ""/cas/64-17-5_897661.html""}, {""casId"": """", ""ZWM"": ""~61%"", ""img"": """", ""href"": """"}, {""casId"": ""13436-46-9"", ""ZWM"": ""2-乙氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/002/13436-46-9.png"", ""href"": ""/cas/13436-46-9_80.html""}]"
13436-46-9,0,"Normant Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences, 1949 , vol. 228, p. 102","[{""casId"": ""141-52-6"", ""ZWM"": ""乙醇钠"", ""img"": ""https://image.chemsrc.com/caspic/417/141-52-6.png"", ""href"": ""/cas/141-52-6_312977.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""13436-46-9"", ""ZWM"": ""2-乙氧基四氢呋喃"", ""img"": ""https://image.chemsrc.com/caspic/002/13436-46-9.png"", ""href"": ""/cas/13436-46-9_80.html""}]"
2568-24-3,285396,"Soulie, J.; Lampilas, M.; Lallemand, J. Y. Tetrahedron, 1987 , vol. 43, # 12 p. 2701 - 2708","[{""casId"": ""6117-80-2"", ""ZWM"": ""顺-2-丁烯-1,4-二醇"", ""img"": ""https://image.chemsrc.com/caspic/033/6117-80-2.png"", ""href"": ""/cas/6117-80-2_830470.html""}, {""casId"": ""100-52-7"", ""ZWM"": ""苯甲醛"", ""img"": ""https://image.chemsrc.com/caspic/339/100-52-7.png"", ""href"": ""/cas/100-52-7_946834.html""}, {""casId"": """", ""ZWM"": ""~91%"", ""img"": """", ""href"": """"}, {""casId"": ""2568-24-3"", ""ZWM"": ""4,7-二氢-2-苯基-1,3-二氧杂环庚"", ""img"": ""https://image.chemsrc.com/caspic/196/2568-24-3.png"", ""href"": ""/cas/2568-24-3_82.html""}]"
2568-24-3,101208,"Firouzabadi, Habib; Iranpoor, Nasser; Shaterian, Hamid Reza Bulletin of the Chemical Society of Japan, 2002 , vol. 75, # 10 p. 2195 - 2205","[{""casId"": ""821-11-4"", ""ZWM"": ""反-2-丁烯-1,4-二醇"", ""img"": ""https://image.chemsrc.com/caspic/181/821-11-4.png"", ""href"": ""/cas/821-11-4_1118880.html""}, {""casId"": ""100-52-7"", ""ZWM"": ""苯甲醛"", ""img"": ""https://image.chemsrc.com/caspic/339/100-52-7.png"", ""href"": ""/cas/100-52-7_946834.html""}, {""casId"": """", ""ZWM"": ""~56%"", ""img"": """", ""href"": """"}, {""casId"": ""2568-24-3"", ""ZWM"": ""4,7-二氢-2-苯基-1,3-二氧杂环庚"", ""img"": ""https://image.chemsrc.com/caspic/196/2568-24-3.png"", ""href"": ""/cas/2568-24-3_82.html""}]"
82827-44-9,0,"Sathi; Gujrati; Nath; Agarwal; Bhargava; Shanker Archiv der Pharmazie, 1982 , vol. 315, # 7 p. 603 - 609","[{""casId"": ""498-94-2"", ""ZWM"": ""4-哌啶甲酸"", ""img"": ""https://image.chemsrc.com/caspic/374/498-94-2.png"", ""href"": ""/cas/498-94-2_1101684.html""}, {""casId"": ""623-33-6"", ""ZWM"": ""甘氨酸乙酯盐酸盐"", ""img"": ""https://image.chemsrc.com/caspic/319/623-33-6.png"", ""href"": ""/cas/623-33-6_483743.html""}, {""casId"": """", ""ZWM"": ""~29%"", ""img"": """", ""href"": """"}, {""casId"": ""82827-44-9"", ""ZWM"": ""2-(哌啶-4-基甲酰胺)乙酸乙酯"", ""img"": ""https://image.chemsrc.com/caspic/226/82827-44-9.png"", ""href"": ""/cas/82827-44-9_90.html""}]"
1000340-33-9,0,"GLAXO WELLCOME MANUFACTURING PTE LTD; CHEN, Deborah, W.; DUNCAN, Sarah; KING, Nigel, Paul; LEE, Kiew, Ching; MAK, Sing, Yeung; RIVERS, Dean, Andrews Patent: WO2012/170752 A1, 2012 ; Location in patent: Page/Page column 29 ; WO 2012/170752 A1","[{""casId"": ""348640-06-2"", ""ZWM"": ""4-溴-7-氮杂吲哚"", ""img"": ""https://image.chemsrc.com/caspic/149/348640-06-2.png"", ""href"": ""/cas/348640-06-2_835753.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""1000340-33-9"", ""ZWM"": ""3,4-二溴-7-氮杂吲哚"", ""img"": ""https://image.chemsrc.com/caspic/193/1000340-33-9.png"", ""href"": ""/cas/1000340-33-9_99.html""}]"
1000340-33-9,0,"BOEHRINGER INGELHEIM INTERNATIONAL GMBH; BOEHRINGER INGELHEIM PHARMA GMBH and CO. KG Patent: WO2009/126675 A1, 2009 ; Location in patent: Page/Page column 128-129 ; WO 2009/126675 A1","[{""casId"": ""55052-24-9"", ""ZWM"": ""7-氮杂吲哚-7-氧化物"", ""img"": ""https://image.chemsrc.com/caspic/062/55052-24-9.png"", ""href"": ""/cas/55052-24-9_835747.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""1000340-33-9"", ""ZWM"": ""3,4-二溴-7-氮杂吲哚"", ""img"": ""https://image.chemsrc.com/caspic/193/1000340-33-9.png"", ""href"": ""/cas/1000340-33-9_99.html""}, {""casId"": ""348640-06-2"", ""ZWM"": ""4-溴-7-氮杂吲哚"", ""img"": ""https://image.chemsrc.com/caspic/149/348640-06-2.png"", ""href"": ""/cas/348640-06-2_835753.html""}]"
875781-48-9,0,"SGX PHARMACEUTICALS, INC. Patent: WO2006/15124 A2, 2006 ; Location in patent: Page/Page column 108 ; WO 2006/015124 A2","[{""casId"": ""1458-16-8"", ""ZWM"": ""3-氨基-6-碘吡嗪-2-羧酸甲酯"", ""img"": ""https://image.chemsrc.com/caspic/279/1458-16-8.png"", ""href"": ""/cas/1458-16-8_899165.html""}, {""casId"": """", ""ZWM"": ""~61%"", ""img"": """", ""href"": """"}, {""casId"": ""875781-48-9"", ""ZWM"": ""3-氨基-6-碘吡嗪-2-甲酸"", ""img"": ""https://image.chemsrc.com/caspic/031/875781-48-9.png"", ""href"": ""/cas/875781-48-9_101.html""}]"
83-45-4,754,"Dayal; Ertel; Rapole; Asgaonkar; Salen Steroids, 1997 ,  vol. 62,  # 5  p. 451 - 454","[{""casId"": ""83-48-7"", ""ZWM"": ""豆甾醇"", ""img"": ""https://image.chemsrc.com/caspic/128/83-48-7.png"", ""href"": ""/cas/83-48-7_951832.html""}, {""casId"": """", ""ZWM"": ""~85%"", ""img"": """", ""href"": """"}, {""casId"": ""83-45-4"", ""ZWM"": ""豆甾烷醇"", ""img"": ""https://image.chemsrc.com/caspic/242/83-45-4.png"", ""href"": ""/cas/83-45-4_103.html""}]"
2772-45-4,0,"Ciba-Geigy Corporation Patent: US4347180 A1, 1982 ; Title/Abstract Full Text Show Details Ciba-Geigy Corporation Patent: US4275004 A1, 1981 ;","[{""casId"": ""98-83-9"", ""ZWM"": ""&alpha;-甲基苯乙烯"", ""img"": ""https://image.chemsrc.com/caspic/425/98-83-9.png"", ""href"": ""/cas/98-83-9_83053.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""2772-45-4"", ""ZWM"": ""2,4-二枯基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/389/2772-45-4.png"", ""href"": ""/cas/2772-45-4_110.html""}]"
2772-45-4,0,"Kuninobu, Yoichiro; Matsuki, Takashi; Takai, Kazuhiko Journal of the American Chemical Society, 2009 , vol. 131, # 29 p. 9914 - 9915","[{""casId"": ""98-83-9"", ""ZWM"": ""&alpha;-甲基苯乙烯"", ""img"": ""https://image.chemsrc.com/caspic/425/98-83-9.png"", ""href"": ""/cas/98-83-9_83053.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~7%"", ""img"": """", ""href"": """"}, {""casId"": ""599-64-4"", ""ZWM"": ""4-肉桂苯酚"", ""img"": ""https://image.chemsrc.com/caspic/193/599-64-4.png"", ""href"": ""/cas/599-64-4_1153886.html""}, {""casId"": ""2772-45-4"", ""ZWM"": ""2,4-二枯基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/389/2772-45-4.png"", ""href"": ""/cas/2772-45-4_110.html""}]"
2772-45-4,11104,"Kochnev; Oleynik; Ivanchev; Tolstikov Russian Chemical Bulletin, 2007 , vol. 56, # 6 p. 1125 - 1129","[{""casId"": ""98-83-9"", ""ZWM"": ""&alpha;-甲基苯乙烯"", ""img"": ""https://image.chemsrc.com/caspic/425/98-83-9.png"", ""href"": ""/cas/98-83-9_83053.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~52%"", ""img"": """", ""href"": """"}, {""casId"": ""2772-45-4"", ""ZWM"": ""2,4-二枯基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/389/2772-45-4.png"", ""href"": ""/cas/2772-45-4_110.html""}, {""casId"": ""18168-40-6"", ""ZWM"": ""2-(2-phenylpropan-2-yl)phenol"", ""img"": ""https://image.chemsrc.com/caspic/350/18168-40-6.png"", ""href"": ""/cas/18168-40-6_967690.html""}]"
2772-45-4,0,"Kurashev, M. V.; Struchkov, Yu. T.; Veretyakhina, T. G.; Shklover, V. E. Bulletin of the Academy of Sciences of the USSR, Division of Chemical Science (English Translation), 1986 , vol. 35, # 8 p. 1673 - 1676 Izvestiya Akademii Nauk SSSR, Seriya Khimicheskaya, 1986 , # 8 p. 1843 - 1846","[{""casId"": ""98-83-9"", ""ZWM"": ""&alpha;-甲基苯乙烯"", ""img"": ""https://image.chemsrc.com/caspic/425/98-83-9.png"", ""href"": ""/cas/98-83-9_83053.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~33%"", ""img"": """", ""href"": """"}, {""casId"": ""2772-45-4"", ""ZWM"": ""2,4-二枯基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/389/2772-45-4.png"", ""href"": ""/cas/2772-45-4_110.html""}, {""casId"": ""30748-85-7"", ""ZWM"": ""2,4,6-tris(1-methyl-1-phenylethyl)phenol"", ""img"": ""https://image.chemsrc.com/caspic/182/30748-85-7.png"", ""href"": ""/cas/30748-85-7_552338.html""}, {""casId"": ""6362-80-7"", ""ZWM"": ""2,4-二苯基-4-甲基-1-戊烯"", ""img"": ""https://image.chemsrc.com/caspic/062/6362-80-7.png"", ""href"": ""/cas/6362-80-7_1022063.html""}, {""casId"": ""22768-22-5"", ""ZWM"": ""(E)-(4-methylpent-2-ene-2,4-diyl)dibenzene"", ""img"": ""https://image.chemsrc.com/caspic/492/22768-22-5.png"", ""href"": ""/cas/22768-22-5_1331424.html""}]"
104-43-8,82141,"Stepniak-Biniakiewicz, Danuta Polish Journal of Chemistry, 1980 , vol. 54, # 7/8 p. 1567 - 1571","[{""casId"": ""2589-74-4"", ""ZWM"": ""1-(4-羟基苯基)-1-十二酮"", ""img"": ""https://image.chemsrc.com/caspic/165/2589-74-4.png"", ""href"": ""/cas/2589-74-4_333614.html""}, {""casId"": """", ""ZWM"": ""~61%"", ""img"": """", ""href"": """"}, {""casId"": ""104-43-8"", ""ZWM"": ""4-十二烷基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/114/104-43-8.png"", ""href"": ""/cas/104-43-8_112.html""}]"
104-43-8,200667,"Kauffman, Joel M.; Moyna, Guillermo Journal of Heterocyclic Chemistry, 2002 , vol. 39, # 5 p. 981 - 988","[{""casId"": ""22161-92-8"", ""ZWM"": ""1-dodecyl-4-methoxy-benzene"", ""img"": ""https://image.chemsrc.com/caspic/353/22161-92-8.png"", ""href"": ""/cas/22161-92-8_1225015.html""}, {""casId"": """", ""ZWM"": ""~68%"", ""img"": """", ""href"": """"}, {""casId"": ""104-43-8"", ""ZWM"": ""4-十二烷基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/114/104-43-8.png"", ""href"": ""/cas/104-43-8_112.html""}]"
104-43-8,200668,"Tahara, Kazukuni; Yamamoto, Yuki; Gross, Dustin E.; Kozuma, Hiroyoshi; Arikuma, Yoko; Ohta, Koji; Koizumi, Yoshiko; Gao, Yuan; Shimizu, Yo; Seki, Shu; Kamada, Kenji; Moore, Jeffrey S.; Tobe, Yoshito Chemistry - A European Journal, 2013 , vol. 19, # 34 p. 11251 - 11260","[{""casId"": ""104-42-7"", ""ZWM"": ""4-十二烷基苯胺"", ""img"": ""https://image.chemsrc.com/caspic/152/104-42-7.png"", ""href"": ""/cas/104-42-7_441141.html""}, {""casId"": """", ""ZWM"": ""~43%"", ""img"": """", ""href"": """"}, {""casId"": ""104-43-8"", ""ZWM"": ""4-十二烷基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/114/104-43-8.png"", ""href"": ""/cas/104-43-8_112.html""}]"
104-43-8,0,"Proceedings of the Royal Society of London, Series A: Mathematical, Physical and Engineering Sciences, , vol. 117, p. 539,540 Chem. Zentralbl., , vol. 99, # I p. 1272","[{""casId"": ""112-16-3"", ""ZWM"": ""十二酰氯"", ""img"": ""https://image.chemsrc.com/caspic/498/112-16-3.png"", ""href"": ""/cas/112-16-3_950969.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""104-43-8"", ""ZWM"": ""4-十二烷基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/114/104-43-8.png"", ""href"": ""/cas/104-43-8_112.html""}]"
104-43-8,193925,"Chemical and Pharmaceutical Bulletin, , vol. 37, # 6 p. 1619 - 1621","[{""casId"": ""693-67-4"", ""ZWM"": ""1-溴癸烷"", ""img"": ""https://image.chemsrc.com/caspic/005/693-67-4.png"", ""href"": ""/cas/693-67-4_763129.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""104-43-8"", ""ZWM"": ""4-十二烷基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/114/104-43-8.png"", ""href"": ""/cas/104-43-8_112.html""}]"
104-43-8,193925,"Chemical and Pharmaceutical Bulletin, , vol. 37, # 6 p. 1619 - 1621","[{""casId"": ""4397-53-9"", ""ZWM"": ""4-苄氧基苯甲醛"", ""img"": ""https://image.chemsrc.com/caspic/206/4397-53-9.png"", ""href"": ""/cas/4397-53-9_15820.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""104-43-8"", ""ZWM"": ""4-十二烷基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/114/104-43-8.png"", ""href"": ""/cas/104-43-8_112.html""}]"
104-43-8,0,"Chemische Berichte, , vol. 107, p. 424 - 441","[{""casId"": ""63829-20-9"", ""ZWM"": ""4&#39;-METHOXYDODECANOPHENONE"", ""img"": ""https://image.chemsrc.com/caspic/149/63829-20-9.png"", ""href"": ""/cas/63829-20-9_784020.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""104-43-8"", ""ZWM"": ""4-十二烷基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/114/104-43-8.png"", ""href"": ""/cas/104-43-8_112.html""}]"
104-43-8,0,"Chemische Berichte, , vol. 107, p. 424 - 441","[{""casId"": ""100-66-3"", ""ZWM"": ""苯甲醚"", ""img"": ""https://image.chemsrc.com/caspic/470/100-66-3.png"", ""href"": ""/cas/100-66-3_441216.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""104-43-8"", ""ZWM"": ""4-十二烷基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/114/104-43-8.png"", ""href"": ""/cas/104-43-8_112.html""}]"
